iso_code#continent#location#date#total_cases#total_deaths#new_deaths
BRA#South America#Brazil#2021-01-29#9118513.0#222666.0#1119.0
BRA#South America#Brazil#2021-01-30#9176975.0#223945.0#1279.0
BRA#South America#Brazil#2021-01-31#9204731.0#224504.0#559.0
BRA#South America#Brazil#2021-02-01#9229322.0#225099.0#595.0
BRA#South America#Brazil#2021-02-02#9283418.0#226309.0#1210.0
BRA#South America#Brazil#2021-02-03#9339420.0#227563.0#1254.0
BRA#South America#Brazil#2021-02-04#9396293.0#228795.0#1232.0
BRA#South America#Brazil#2021-02-05#9447165.0#230034.0#1239.0
BRA#South America#Brazil#2021-02-06#9447165.0#230034.0#0.0
BRA#South America#Brazil#2021-02-07#9524640.0#231534.0#1500.0
BRA#South America#Brazil#2021-02-08#9524640.0#231534.0#0.0
BRA#South America#Brazil#2021-02-09#9599565.0#233520.0#1986.0
BRA#South America#Brazil#2021-02-10#9659167.0#234850.0#1330.0
BRA#South America#Brazil#2021-02-11#9713909.0#236201.0#1351.0
BRA#South America#Brazil#2021-02-12#9765455.0#237489.0#1288.0
BRA#South America#Brazil#2021-02-13#9809754.0#238532.0#1043.0
BRA#South America#Brazil#2021-02-14#9834513.0#239245.0#713.0
BRA#South America#Brazil#2021-02-15#9866710.0#239773.0#528.0
BRA#South America#Brazil#2021-02-16#9921981.0#240940.0#1167.0
BRA#South America#Brazil#2021-02-17#9978747.0#242090.0#1150.0
BRA#South America#Brazil#2021-02-18#10030626.0#243457.0#1367.0
BRA#South America#Brazil#2021-02-19#10084208.0#244737.0#1280.0
BRA#South America#Brazil#2021-02-20#10139148.0#245977.0#1240.0
BRA#South America#Brazil#2021-02-21#10168174.0#246504.0#527.0
BRA#South America#Brazil#2021-02-22#10195160.0#247143.0#639.0
BRA#South America#Brazil#2021-02-23#10257875.0#248529.0#1386.0
BRA#South America#Brazil#2021-02-24#10324463.0#249957.0#1428.0
BRA#South America#Brazil#2021-02-25#10390461.0#251498.0#1541.0
BRA#South America#Brazil#2021-02-26#10455630.0#252835.0#1337.0
BRA#South America#Brazil#2021-02-27#10517232.0#254221.0#1386.0
BRA#South America#Brazil#2021-02-28#10551259.0#254942.0#721.0
BRA#South America#Brazil#2021-03-01#10587001.0#255720.0#778.0
BRA#South America#Brazil#2021-03-02#10646926.0#257361.0#1641.0
BRA#South America#Brazil#2021-03-03#10718630.0#259271.0#1910.0
BRA#South America#Brazil#2021-03-04#10793732.0#260970.0#1699.0
BRA#South America#Brazil#2021-03-05#10869227.0#262770.0#1800.0
BRA#South America#Brazil#2021-03-06#10938836.0#264325.0#1555.0
BRA#South America#Brazil#2021-03-07#11019344.0#265411.0#1086.0
BRA#South America#Brazil#2021-03-08#11051665.0#266398.0#987.0
BRA#South America#Brazil#2021-03-09#11122429.0#268370.0#1972.0
BRA#South America#Brazil#2021-03-10#11202305.0#270656.0#2286.0
BRA#South America#Brazil#2021-03-11#11277717.0#272889.0#2233.0
BRA#South America#Brazil#2021-03-12#11363380.0#275105.0#2216.0
BRA#South America#Brazil#2021-03-13#11439558.0#277102.0#1997.0
BRA#South America#Brazil#2021-03-14#11483370.0#278229.0#1127.0
BRA#South America#Brazil#2021-03-15#11519609.0#279286.0#1057.0
BRA#South America#Brazil#2021-03-16#11603535.0#282127.0#2841.0
BRA#South America#Brazil#2021-03-17#11693838.0#284775.0#2648.0
BRA#South America#Brazil#2021-03-18#11780820.0#287499.0#2724.0
BRA#South America#Brazil#2021-03-19#11871390.0#290314.0#2815.0
BRA#South America#Brazil#2021-03-20#11950459.0#292752.0#2438.0
BRA#South America#Brazil#2021-03-21#11998233.0#294042.0#1290.0
BRA#South America#Brazil#2021-03-22#12047526.0#295425.0#1383.0
BRA#South America#Brazil#2021-03-23#12130019.0#298676.0#3251.0
BRA#South America#Brazil#2021-03-24#12220011.0#300685.0#2009.0
BRA#South America#Brazil#2021-03-25#12320169.0#303462.0#2777.0
BRA#South America#Brazil#2021-03-26#12404414.0#307112.0#3650.0
BRA#South America#Brazil#2021-03-27#12490362.0#310550.0#3438.0
BRA#South America#Brazil#2021-03-28#12534688.0#312206.0#1656.0
BRA#South America#Brazil#2021-03-29#12573615.0#313866.0#1660.0
BRA#South America#Brazil#2021-03-30#12658109.0#317646.0#3780.0
BRA#South America#Brazil#2021-03-31#12748747.0#321515.0#3869.0
BRA#South America#Brazil#2021-04-01#12839844.0#325284.0#3769.0
BRA#South America#Brazil#2021-04-02#12910082.0#328206.0#2922.0
BRA#South America#Brazil#2021-04-03#12953597.0#330193.0#1987.0
BRA#South America#Brazil#2021-04-04#12984956.0#331433.0#1240.0
BRA#South America#Brazil#2021-04-05#13013601.0#332752.0#1319.0
BRA#South America#Brazil#2021-04-06#13100580.0#336947.0#4195.0
BRA#South America#Brazil#2021-04-07#13193205.0#340776.0#3829.0
BRA#South America#Brazil#2021-04-08#13279857.0#345025.0#4249.0
BRA#South America#Brazil#2021-04-09#13373174.0#348718.0#3693.0
BRA#South America#Brazil#2021-04-10#13445006.0#351334.0#2616.0
BRA#South America#Brazil#2021-04-11#13482023.0#353137.0#1803.0
BRA#South America#Brazil#2021-04-12#13517808.0#354617.0#1480.0
